学号,学院,教学班,姓名,手机号,楼群,楼号,楼层,宿舍号,性别,是否有车
104102022035,传播学院,2029广告学,朱淑华,13350414064,李苑,1,4,408,男,没有
104102022057,传播学院,2029广告学,周玉梅,18983859420,李苑,1,4,408,男,没有
104102022125,传播学院,2029广告学,贾婷,15504621763,李苑,1,4,408,男,有
104102022039,传播学院,2029广告学,王倩,18259812068,李苑,1,4,408,男,没有
104102022183,传播学院,2029广告学,赵建,15864606632,李苑,1,4,409,男,没有
104102022184,传播学院,2029广告学,王桂芝,13927142514,李苑,1,4,409,男,没有
104102022069,传播学院,2029广告学,高秀华,13811340843,李苑,1,4,409,男,没有
104102022103,传播学院,2029广告学,夏佳,15874098683,李苑,1,4,409,男,有
104042022104,传播学院,21广告学,张旭,15230628849,李苑,1,4,410,男,没有
104042022011,传播学院,21广告学,蔡杰,18747185008,李苑,1,4,410,男,没有
104042022146,传播学院,21广告学,齐宁,15026469861,李苑,1,4,410,男,有
104042022097,传播学院,21广告学,周刚,13232943589,李苑,1,4,410,男,有
104062022181,传播学院,2029广告学,王燕,15772354943,李苑,1,4,411,男,没有
104062022008,传播学院,2029广告学,刘秀兰,13294820512,李苑,1,4,411,男,没有
104062022014,传播学院,2029广告学,滕秀珍,18890990894,李苑,1,4,411,男,没有
104062022131,传播学院,2029广告学,高琳,13062358918,李苑,1,4,411,男,没有
104062022112,传播学院,2022级新闻传播学类1班,王成,13966072007,李苑,1,4,412,男,有
104062022060,传播学院,2022级新闻传播学类1班,祁霞,15270535650,李苑,1,4,412,男,有
104062022099,传播学院,2022级新闻传播学类1班,韦冬梅,18909683769,李苑,1,4,412,男,没有
104062022182,传播学院,2022级新闻传播学类1班,陈兵,18733887909,李苑,1,4,412,男,没有
104032022105,传播学院,21广播电视学,刘楠,15224764732,李苑,1,4,413,男,没有
104032022125,传播学院,21广播电视学,薛文,13485650545,李苑,1,4,413,男,没有
104032022102,传播学院,21广播电视学,李鹏,15195170626,李苑,1,4,413,男,没有
104032022045,传播学院,21广播电视学,沈坤,18809506003,李苑,1,4,413,男,有
104092022046,传播学院,2022级播音与主持艺术,刘燕,13807828191,李苑,1,4,414,男,有
104092022077,传播学院,2022级播音与主持艺术,黄秀芳,18274891813,李苑,1,4,414,男,有
104092022068,传播学院,2022级播音与主持艺术,唐玉兰,18535999816,李苑,1,4,414,男,有
104092022085,传播学院,2022级播音与主持艺术,王萍,15808253148,李苑,1,4,414,男,有
104052022045,传播学院,2029广告学,赵婷婷,15032419521,李苑,1,4,415,男,没有
104052022035,传播学院,2029广告学,王彬,14724839168,李苑,1,4,415,男,有
104052022190,传播学院,2029广告学,彭桂芝,15694050043,李苑,1,4,415,男,有
104052022046,传播学院,2029广告学,曲玉华,14584901559,李苑,1,4,415,男,有
104032022019,传播学院,2022级新闻传播学类1班,刘玉英,13407678662,李苑,1,4,416,男,有
104032022123,传播学院,2022级新闻传播学类1班,王平,15700502111,李苑,1,4,416,男,没有
104032022177,传播学院,2022级新闻传播学类1班,吴秀云,13319061267,李苑,1,4,416,男,没有
104032022069,传播学院,2022级新闻传播学类1班,黄兵,18653127260,李苑,1,4,416,男,没有
104012022177,传播学院,21广告学,张玉英,15772138348,李苑,1,4,417,男,没有
104012022190,传播学院,21广告学,王博,18967738959,李苑,1,4,417,男,没有
104012022110,传播学院,21广告学,李龙,15990800866,李苑,1,4,417,男,有
104012022167,传播学院,21广告学,张荣,13243191063,李苑,1,4,417,男,有
104002022198,传播学院,2022级新闻传播学类2班,杨文,13667676395,李苑,1,4,418,男,没有
104002022030,传播学院,2022级新闻传播学类2班,王静,18949703839,李苑,1,4,418,男,没有
104002022042,传播学院,2022级新闻传播学类2班,陆冬梅,13807766934,李苑,1,4,418,男,有
104002022059,传播学院,2022级新闻传播学类2班,白金凤,13562358124,李苑,1,4,418,男,有
104032022087,传播学院,21播音与主持艺术,周平,18936840070,李苑,1,4,419,男,有
104032022025,传播学院,21播音与主持艺术,王秀芳,13972728486,李苑,1,4,419,男,没有
104032022117,传播学院,21播音与主持艺术,王秀云,13341778860,李苑,1,4,419,男,没有
104032022120,传播学院,21播音与主持艺术,李云,13310101594,李苑,1,4,419,男,有
104042022178,传播学院,2029播音与主持艺术,许林,13587981976,李苑,1,4,420,男,没有
104042022020,传播学院,2029播音与主持艺术,罗柳,18547491909,李苑,1,4,420,男,有
104042022151,传播学院,2029播音与主持艺术,覃雷,18698022632,李苑,1,4,420,男,有
104042022130,传播学院,2029播音与主持艺术,何帅,18601692297,李苑,1,4,420,男,没有
104032022159,传播学院,21广告学,韩斌,15712311895,李苑,1,4,421,男,没有
104032022179,传播学院,21广告学,姚建华,14564910186,李苑,1,4,421,男,没有
104032022034,传播学院,21广告学,廖玉珍,13822571095,李苑,1,4,421,男,没有
104032022171,传播学院,21广告学,刘伟,18714984393,李苑,1,4,421,男,有
104012022005,传播学院,21广播电视编导,王桂香,13943439637,李苑,1,4,422,男,没有
104012022039,传播学院,21广播电视编导,王春梅,18593117761,李苑,1,4,422,男,没有
104012022142,传播学院,21广播电视编导,黄秀英,18600537920,李苑,1,4,422,男,没有
104012022161,传播学院,21广播电视编导,庄俊,13739220675,李苑,1,4,422,男,有
104062022124,传播学院,2022级广播电视编导,王博,13504631088,李苑,1,4,423,男,有
104062022160,传播学院,2022级广播电视编导,刘莹,13227708344,李苑,1,4,423,男,有
104062022121,传播学院,2022级广播电视编导,谌洁,13334345628,李苑,1,4,423,男,没有
104062022173,传播学院,2022级广播电视编导,段帆,15250619665,李苑,1,4,423,男,没有
104092022103,传播学院,21广播电视学,王桂荣,18797720666,李苑,1,4,424,男,有
104092022053,传播学院,21广播电视学,王建国,13414459397,李苑,1,4,424,男,没有
104092022136,传播学院,21广播电视学,张娟,13182687188,李苑,1,4,424,男,没有
104092022180,传播学院,21广播电视学,王岩,13436253032,李苑,1,4,424,男,没有
100062020136,心理学院,2022级心理学类1班,刘静,15660091034,李苑,2,1,101,男,没有
100062020067,心理学院,2022级心理学类1班,郑帅,14557367323,李苑,2,1,101,男,没有
100062020122,心理学院,2022级心理学类1班,刘建国,15128040870,李苑,2,1,101,男,没有
100062020080,心理学院,2022级心理学类1班,王岩,14528291385,李苑,2,1,101,男,有
100002020167,心理学院,20心理学（师范）2班,张丽,15188962356,李苑,2,1,102,男,有
100002020121,心理学院,20心理学（师范）2班,王博,15828018285,李苑,2,1,102,男,没有
100002020135,心理学院,20心理学（师范）2班,董桂英,15823840455,李苑,2,1,102,男,有
100002020018,心理学院,20心理学（师范）2班,邓阳,13496633876,李苑,2,1,102,男,有
100002020009,心理学院,2022级心理学类4班,李兵,15751284538,李苑,2,1,103,男,没有
100002020158,心理学院,2022级心理学类4班,黄莉,14597763859,李苑,2,1,103,男,没有
100002020138,心理学院,2022级心理学类4班,陈红,15238561111,李苑,2,1,103,男,没有
100002020092,心理学院,2022级心理学类4班,冯玉兰,13400581935,李苑,2,1,103,男,没有
100062020006,心理学院,20心理学（师范）1班,祁秀兰,15577213746,李苑,2,1,104,男,有
100062020043,心理学院,20心理学（师范）1班,胡东,14591461796,李苑,2,1,104,男,没有
100062020079,心理学院,20心理学（师范）1班,杨磊,18877184750,李苑,2,1,104,男,有
100062020168,心理学院,20心理学（师范）1班,吕旭,18648870387,李苑,2,1,104,男,有
100042020102,心理学院,2022级心理学类2班,范健,13199533092,李苑,2,1,105,男,没有
100042020151,心理学院,2022级心理学类2班,贾小红,13494092316,李苑,2,1,105,男,有
100042020001,心理学院,2022级心理学类2班,高建军,15649816109,李苑,2,1,105,男,有
100042020071,心理学院,2022级心理学类2班,韩婷婷,18839123624,李苑,2,1,105,男,有
100052020026,心理学院,21心理学（师范）2班,车建军,18513266472,李苑,2,1,106,男,有
100052020182,心理学院,21心理学（师范）2班,吴桂花,18082252275,李苑,2,1,106,男,没有
100052020034,心理学院,21心理学（师范）2班,倪凤英,15204065658,李苑,2,1,106,男,有
100052020180,心理学院,21心理学（师范）2班,陈强,15146702030,李苑,2,1,106,男,有
100032020194,心理学院,2022级心理学类4班,邓琴,14739600251,李苑,2,1,107,男,没有
100032020199,心理学院,2022级心理学类4班,许雪,14594059130,李苑,2,1,107,男,没有
100032020043,心理学院,2022级心理学类4班,吴婷婷,14559954454,李苑,2,1,107,男,没有
100032020041,心理学院,2022级心理学类4班,蓝荣,14781644835,李苑,2,1,107,男,没有
100012020061,心理学院,2022级心理学类2班,卢洁,18639556220,李苑,2,1,108,男,没有
100012020190,心理学院,2022级心理学类2班,张莉,13317752147,李苑,2,1,108,男,有
100012020142,心理学院,2022级心理学类2班,黄鹏,15630772090,李苑,2,1,108,男,有
100012020101,心理学院,2022级心理学类2班,刘志强,15147422350,李苑,2,1,108,男,有
100002020196,心理学院,2022级心理学类2班,陈荣,15710545712,李苑,2,1,109,男,有
100002020108,心理学院,2022级心理学类2班,陈斌,18724949989,李苑,2,1,109,男,没有
100002020058,心理学院,2022级心理学类2班,周丽华,18893984080,李苑,2,1,109,男,有
100002020191,心理学院,2022级心理学类2班,娄鑫,13749255241,李苑,2,1,109,男,有
100052020046,心理学院,21心理学（师范）1班,王佳,18134451864,李苑,2,1,110,男,没有
100052020121,心理学院,21心理学（师范）1班,李林,13110875842,李苑,2,1,110,男,没有
100052020048,心理学院,21心理学（师范）1班,宋英,15775047345,李苑,2,1,110,男,没有
100052020144,心理学院,21心理学（师范）1班,龚强,15246512179,李苑,2,1,110,男,有
100022020158,心理学院,21心理学（师范）2班,李玉梅,18526109133,李苑,2,1,111,男,没有
100022020125,心理学院,21心理学（师范）2班,单博,15368800215,李苑,2,1,111,男,有
100022020130,心理学院,21心理学（师范）2班,徐利,15950205612,李苑,2,1,111,男,有
100022020192,心理学院,21心理学（师范）2班,张岩,13418003625,李苑,2,1,111,男,没有
100022020024,心理学院,2022级心理学类3班,潘凤兰,18056264692,李苑,2,1,112,男,有
100022020051,心理学院,2022级心理学类3班,邓凤兰,14768578535,李苑,2,1,112,男,没有
100022020166,心理学院,2022级心理学类3班,鞠军,15960023598,李苑,2,1,112,男,有
100022020157,心理学院,2022级心理学类3班,李娟,15903424293,李苑,2,1,112,男,没有
100102020032,心理学院,2022级心理学类4班,刘桂香,14775074632,李苑,2,1,113,男,有
100102020025,心理学院,2022级心理学类4班,岳海燕,13225720737,李苑,2,1,113,男,有
100102020056,心理学院,2022级心理学类4班,朱晨,14567548747,李苑,2,1,113,男,没有
100102020094,心理学院,2022级心理学类4班,黄丽娟,15386687492,李苑,2,1,113,男,没有
100042020065,心理学院,21心理学（师范）2班,杨欢,13915218256,李苑,2,1,114,男,有
100042020022,心理学院,21心理学（师范）2班,李林,13610277869,李苑,2,1,114,男,有
100042020068,心理学院,21心理学（师范）2班,吕建军,15130754416,李苑,2,1,114,男,有
100042020047,心理学院,21心理学（师范）2班,马磊,18583886915,李苑,2,1,114,男,有
100002020114,心理学院,20应用心理学,王桂珍,18167895588,李苑,2,1,115,男,没有
100002020147,心理学院,20应用心理学,吴辉,18959428657,李苑,2,1,115,男,有
100002020185,心理学院,20应用心理学,杨平,18768641478,李苑,2,1,115,男,没有
100002020059,心理学院,20应用心理学,周婷婷,15281918430,李苑,2,1,115,男,没有
100092020141,心理学院,2022级心理学类3班,赖鹏,18780304130,李苑,2,1,116,男,有
100092020189,心理学院,2022级心理学类3班,孙秀芳,15184559470,李苑,2,1,116,男,没有
100092020090,心理学院,2022级心理学类3班,曾成,13458108045,李苑,2,1,116,男,有
100092020005,心理学院,2022级心理学类3班,潘红,18002819571,李苑,2,1,116,男,有
100002020173,心理学院,21心理学（师范）1班,杨兵,15275105377,李苑,2,1,117,男,没有
100002020027,心理学院,21心理学（师范）1班,白秀芳,15172852208,李苑,2,1,117,男,没有
100002020116,心理学院,21心理学（师范）1班,刘超,13014362194,李苑,2,1,117,男,没有
100002020025,心理学院,21心理学（师范）1班,胡峰,15249052976,李苑,2,1,117,男,没有
100032020157,心理学院,20心理学（师范）1班,刘冬梅,18032084197,李苑,2,1,118,男,没有
100032020122,心理学院,20心理学（师范）1班,周旭,18762329645,李苑,2,1,118,男,没有
100032020167,心理学院,20心理学（师范）1班,陈丹丹,13317734469,李苑,2,1,118,男,有
100032020087,心理学院,20心理学（师范）1班,张明,13015105654,李苑,2,1,118,男,没有
100012020131,心理学院,21应用心理学,王英,13688386621,李苑,2,1,119,男,有
100012020003,心理学院,21应用心理学,胡宁,13212178018,李苑,2,1,119,男,有
100012020072,心理学院,21应用心理学,豆雷,18754899892,李苑,2,1,119,男,没有
100012020124,心理学院,21应用心理学,王芳,15187848975,李苑,2,1,119,男,有
100102020074,心理学院,2022级心理学类1班,金岩,15992538289,李苑,2,1,120,男,没有
100102020072,心理学院,2022级心理学类1班,李杰,13811975102,李苑,2,1,120,男,没有
100102020152,心理学院,2022级心理学类1班,程玉兰,18512498297,李苑,2,1,120,男,有
100102020066,心理学院,2022级心理学类1班,沈磊,18039663295,李苑,2,1,120,男,有
100062020138,心理学院,2022级心理学类2班,薛志强,15280735817,李苑,2,1,121,男,有
100062020164,心理学院,2022级心理学类2班,郑春梅,13901771905,李苑,2,1,121,男,没有
100062020133,心理学院,2022级心理学类2班,汪志强,18109590729,李苑,2,1,121,男,没有
100062020130,心理学院,2022级心理学类2班,杨勇,15595072500,李苑,2,1,121,男,没有
100022020020,心理学院,21心理学（师范）1班,邓丹丹,15967963694,李苑,2,1,122,男,有
100022020149,心理学院,21心理学（师范）1班,王璐,15182081549,李苑,2,1,122,男,有
100022020150,心理学院,21心理学（师范）1班,胡雷,18946209990,李苑,2,1,122,男,没有
100022020088,心理学院,21心理学（师范）1班,曹凯,15743704013,李苑,2,1,122,男,没有
100022020071,心理学院,21心理学（师范）2班,陈莹,13071470783,李苑,2,1,123,男,有
100022020191,心理学院,21心理学（师范）2班,李杨,18071717146,李苑,2,1,123,男,没有
100022020146,心理学院,21心理学（师范）2班,韩梅,18608153813,李苑,2,1,123,男,有
100022020011,心理学院,21心理学（师范）2班,魏佳,18149147336,李苑,2,1,123,男,有
100002020093,心理学院,21心理学（师范）2班,黄文,13806359979,李苑,2,1,124,男,有
100002020126,心理学院,21心理学（师范）2班,聂鹏,18550684507,李苑,2,1,124,男,有
100002020084,心理学院,21心理学（师范）2班,叶飞,15093504590,李苑,2,1,124,男,有
100002020153,心理学院,21心理学（师范）2班,罗成,15129687878,李苑,2,1,124,男,没有
100062020052,心理学院,20心理学（师范）2班,张琴,18514884017,李苑,2,2,201,女,有
